matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
case39,1042160,40216,40216,1,r,0.187231,0,25.914064,1,20024,820762,221398,78.756,820542,221618,78.735,211897,830263,20.332,228.458496,203.427841,219.694305,217.553986,237.368317,236.941315,238.728195,1.123044,1.039893,1.050123,0.962464,0.964199,0.956982,0.0,4.14104e-08,3.39774e-12,1.94109e-13,7.23389e-11,7.23389e-11,7.23389e-11,198.710266,1.149707,5.33095e-08
TSOPF_FS_b39_c19,1977600,76216,76216,1,r,0.141432,0,25.947308,1,38024,1558762,418838,78.821,1558538,419062,78.81,405377,1572223,20.498,438.226959,411.100159,420.027191,421.306183,437.681152,435.751923,444.372986,1.065986,1.04333,1.040163,1.001247,1.00568,0.986169,0.0,3.95019e-08,3.39794e-12,2.88706e-13,1.64704e-10,1.64704e-10,1.64704e-10,394.876923,1.109781,7.0725e-08
TSOPF_RS_b2383_c1,16171169,38120,38120,0,r,0.089888,0,424.217445,2,983,16041721,129448,99.2,16039594,131575,99.18599999999999,16071723,99446,99.385,454.381561,311.749634,317.378754,317.71814,304.300018,303.321075,313.417725,1.457521,1.43167,1.43014,1.493203,1.498022,1.449763,0.0,4.3058e-08,3.59775e-12,1.15357e-13,1.40042e-11,1.40042e-11,1.40042e-11,306.881531,1.480642,6.2641e-08
TSOPF_FS_b39_c30,3121160,120216,120216,1,r,0.1198,0,25.962933,1,60024,2460762,660398,78.84100000000001,2460534,660626,78.834,639897,2481263,20.502000000000002,698.455017,660.474854,659.455261,658.393677,697.43103,687.678467,708.457458,1.057504,1.059139,1.060847,1.001468,1.015671,0.985881,0.0,2.8965e-08,3.65558e-12,2.59497e-13,1.07327e-10,1.07327e-10,1.07327e-10,631.602173,1.105846,5.53752e-08
TSOPF_RS_b2383,16171169,38120,38120,0,r,0.089888,0,424.217445,2,983,16041721,129448,99.2,16039594,131575,99.18599999999999,16071723,99446,99.385,453.344269,311.365631,317.353119,317.587341,304.369659,303.296509,313.154572,1.455987,1.428517,1.427463,1.489453,1.494723,1.447669,0.0,4.05189e-08,3.84684e-12,1.27952e-13,1.33703e-11,1.33703e-11,1.33703e-11,306.795532,1.477676,5.89345e-08
rajat23,556938,110355,110355,0,r,1.938896,0,5.046785,1,3401,417201,139737,74.91,451490,105448,81.066,302036,254902,54.232,135.408325,88.514305,146.322052,144.059143,156.25795,156.781693,151.618683,1.52979,0.925413,0.93995,0.866569,0.863674,0.893085,0.0,1.89594e-08,3.92393e-12,7.03082e-12,2.79101e-10,2.79101e-10,2.79101e-10,82.584541,1.639633,8.92935e-08
TSOPF_FS_b39_c7,730080,28216,28216,1,r,0.242315,0,25.874681,1,14024,574762,155318,78.726,574554,155526,78.69699999999999,149537,580543,20.482,155.265381,109.166367,149.32048,149.822144,161.092453,158.988831,159.162521,1.422282,1.039813,1.036331,0.963828,0.97658,0.975515,0.0,4.98762e-08,4.31394e-12,4.4909e-13,2.54035e-10,2.54035e-10,2.54035e-10,104.527458,1.485403,8.01076e-08
TSOPF_FS_b162_c4,2398220,40798,40798,1,r,1.246466,0,58.782783,1,20054,2048405,349815,85.414,2130032,268188,88.81700000000001,1290610,1107610,53.815000000000005,255.449081,229.761017,238.632614,236.666077,253.330429,252.382202,243.207169,1.111803,1.07047,1.079365,1.008363,1.012152,1.050335,0.0,4.56721e-08,4.85881e-12,8.41912e-12,7.0118e-11,7.0118e-11,7.0118e-11,224.347137,1.138633,7.07613e-08
G3_circuit,7660826,1585478,1585478,1,r,17.612559,0,4.831872,2,6,600228,7060598,7.835,2852771,4808055,37.238,2661123,4999703,34.737,457.485321,381.166595,494.051361,460.936188,428.604431,422.709259,440.547333,1.200224,0.925987,0.992513,1.067384,1.082269,1.038448,0.0,4.73982e-08,5.47122e-12,8.16595e-11,8.93987e-11,8.93987e-11,8.93987e-11,356.473846,1.283363,5.90614e-08
circuit_4,307604,80209,80209,0,r,4.060326,0,3.835031,1,6750,173257,134347,56.325,299299,8305,97.3,307101,503,99.836,282.393982,287.65744,292.917267,293.656036,288.797058,289.724854,289.889282,0.981702,0.964074,0.961649,0.977828,0.974697,0.974144,0.0,4.27745e-08,6.2765e-12,1.11267e-10,4.27745e-08,4.27745e-08,4.27745e-08,271.01001,1.042006,5.42856e-08
rajat31,20316253,4690002,4690002,0,r,0.6154,0,4.331822,1,1252,10937500,9378753,53.836,10937500,9378753,53.836,4688751,15627502,23.079,1295.896606,1119.331299,1560.024292,1560.032959,1316.128784,1330.578491,1364.450317,1.157742,0.83069,0.830685,0.984628,0.973935,0.949757,0.0,4.12728e-08,7.22374e-12,7.22374e-12,2.14555e-11,2.14555e-11,2.14555e-11,1032.086548,1.255608,1.2085e-07
rajat30,6175377,643994,643994,0,r,0.035451,0,9.589184,1,454746,6124534,50843,99.177,4858095,1317282,78.669,2547332,3628045,41.25,8317.577148,7986.77002,8165.964844,8338.0,8694.204102,8863.239258,8605.107422,1.041419,1.018566,0.997551,0.956681,0.938435,0.966586,0.0,3.48243e-08,9.31175e-12,2.20178e-12,1.8107e-10,1.8107e-10,1.8107e-10,7682.021484,1.082733,2.7677e-07
FullChip,26621990,2987012,2987012,0,r,0.000271,0,8.912582,1,2312481,26620995,995,99.996,26600466,21524,99.919,26567890,54100,99.797,48898.460938,48018.179688,49792.015625,49817.820312,50966.4375,49924.328125,50092.367188,1.018332,0.982054,0.981546,0.959425,0.979452,0.976166,0.0,3.86813e-08,1.13585e-11,1.16103e-14,3.86181e-08,3.86181e-08,3.86181e-08,46735.035156,1.046291,5.40565e-08
rajat24,1948235,358172,358172,0,r,0.583288,0,5.439384,1,105296,1636236,311999,83.986,1451689,496546,74.51299999999999,784278,1163957,40.256,3986.098145,3495.467041,3923.683838,4036.045898,4031.415283,4029.442139,4334.336914,1.140362,1.015907,0.987625,0.988759,0.989243,0.919656,0.0,2.16973e-08,1.18002e-11,6.54048e-12,4.08571e-10,4.08571e-10,4.08571e-10,3398.387695,1.172938,1.98064e-07
consph,6010480,83334,83334,1,r,26.706361,0,72.125183,1,81,1330027,4680453,22.128,3910078,2100402,65.054,2812672,3197808,46.796,192.901123,149.202942,209.933441,182.737823,174.82547,174.143494,175.661057,1.292877,0.918868,1.055617,1.103393,1.107714,1.098144,0.0,4.44684e-08,1.3817e-11,1.76486e-10,3.35265e-10,3.35265e-10,3.35265e-10,143.683578,1.342541,7.75995e-08
bloweya,150009,30004,30004,1,r,0.121326,0,4.999633,2,10001,40008,110001,26.669999999999998,40004,110005,26.667999999999996,20002,130007,13.333999999999998,208.119583,212.115036,219.388199,217.996155,212.616287,213.230148,224.098022,0.981164,0.948636,0.954694,0.978851,0.976033,0.928699,0.0,4.51785e-08,1.47153e-11,1.63625e-16,8.44267e-17,8.44267e-17,8.44267e-17,199.779968,1.041744,1.35147e-07
d_pretok,1641672,182730,182730,1,r,3.303547,0,8.984141,2,11,1003605,638067,61.133,1545800,95872,94.16,1420722,220950,86.541,101.656578,89.649155,119.492355,101.247009,93.596672,93.338623,99.90963,1.133938,0.850737,1.004045,1.086113,1.089116,1.017485,0.0,4.31155e-08,1.71815e-11,6.95609e-11,1.00104e-10,1.00104e-10,1.00104e-10,79.463425,1.279288,6.24322e-08
s3dkq4m2,4820891,90449,90449,1,r,4.04423,0,53.29955,13,54,3916383,904508,81.238,3951251,869640,81.961,2405802,2415089,49.903999999999996,172.93721,145.848312,160.555481,161.502243,162.468857,161.985535,171.475967,1.185733,1.077118,1.070804,1.064433,1.067609,1.008522,0.0,5.11165e-08,2.34185e-11,6.07892e-11,1.5898e-11,1.5898e-11,1.5898e-11,139.999237,1.235273,7.7541e-08
brainpc2,179395,27607,27607,1,r,30.881369,0,6.498171,1,13799,119350,60045,66.52900000000001,124142,55253,69.19999999999999,41405,137990,23.080000000000002,290.278625,295.398743,295.074127,300.285309,303.643616,304.365631,297.355835,0.982667,0.983748,0.966676,0.955985,0.953717,0.9762,0.0,3.75858e-08,2.40151e-11,3.56045e-11,2.89331e-10,2.89331e-10,2.89331e-10,278.158966,1.043571,5.53408e-08
mult_dcop_02,193276,25187,25187,0,r,0.002717,0,7.673641,1,22767,192417,859,99.556,191533,1743,99.098,187435,5841,96.978,463.359283,476.960388,480.125793,479.200165,472.107605,478.576874,476.889923,0.971484,0.965079,0.966943,0.98147,0.968202,0.971627,0.0,1.3558e-08,2.59586e-11,1.77807e-12,9.03754e-09,9.03754e-09,9.03754e-09,442.502777,1.047133,1.18564e-07
s3dkt3m2,3753461,90449,90449,1,r,9.111483,0,41.498093,7,42,2843147,910314,75.747,2970955,782506,79.152,1877270,1876191,50.014,149.312515,133.548035,147.763321,144.235168,143.210495,140.506119,148.358139,1.118044,1.010484,1.035202,1.042609,1.062676,1.006433,0.0,4.58965e-08,3.02117e-11,6.75951e-11,4.37436e-11,4.37436e-11,4.37436e-11,127.59552,1.170202,7.44383e-08
matrix-new_3,2678750,125329,125329,0,r,0.001895,0,21.373744,12,9358,2628024,50726,98.10600000000001,2625972,52778,98.03,2579218,99532,96.284,247.246338,227.533569,250.183716,251.344864,231.318649,229.268967,234.927399,1.086637,0.988259,0.983694,1.068856,1.078412,1.052437,0.0,2.90455e-08,3.99843e-11,2.06374e-11,2.37484e-08,2.37484e-08,2.37484e-08,214.661209,1.151798,3.20161e-08
trans4,766396,116835,116835,0,r,0.159118,0,6.559644,1,114190,688150,78246,89.79,674935,91461,88.066,314701,451695,41.062,3915.903564,3657.121338,3951.712158,3998.782715,3725.302979,3743.062012,4100.893066,1.070761,0.990938,0.979274,1.051164,1.046177,0.95489,0.0,4.51668e-08,5.26593e-11,2.5027e-12,2.67629e-10,2.67629e-10,2.67629e-10,3487.29541,1.122906,8.18178e-07
dc3,766396,116835,116835,0,r,0.347674,0,6.559644,1,114190,512165,254231,66.828,456265,310131,59.534,221316,545080,28.877000000000002,3912.190674,3653.579834,4124.691895,4108.433105,3770.615234,3809.991211,4125.554199,1.070783,0.948481,0.952234,1.037547,1.026824,0.948282,0.0,5.26279e-08,6.64005e-11,9.46749e-12,7.39754e-12,7.39754e-12,7.39754e-12,3482.807861,1.123286,1.16043e-06
dc1,766396,116835,116835,0,r,0.344821,0,6.559644,1,114190,496107,270289,64.732,457252,309144,59.663,227296,539100,29.658,3912.983643,3653.950195,4025.777832,4081.320068,3777.303223,3788.509277,4153.556641,1.070891,0.971982,0.958754,1.03592,1.032856,0.94208,0.0,3.89346e-08,6.96832e-11,1.10345e-12,2.27277e-10,2.27277e-10,2.27277e-10,3483.031494,1.123442,2.76253e-06
TSOPF_RS_b300_c3,4413449,42138,42138,0,r,0.009525,0,104.73798,1,209,4285869,127580,97.109,4284900,128549,97.087,4326094,87355,98.021,149.365753,108.123138,116.648224,115.873825,109.161469,108.902397,109.526016,1.381441,1.28048,1.289038,1.368301,1.371556,1.363747,0.0,4.70337e-08,8.17732e-11,1.82737e-12,7.6831e-10,7.6831e-10,7.6831e-10,104.723457,1.426287,7.6418e-08
Raj1,1302464,263743,263743,0,r,0.517423,0,4.938383,1,40468,926605,375859,71.14200000000001,831729,470735,63.858000000000004,628395,674069,48.247,1509.827637,1304.506348,1537.657104,1555.484375,1683.057617,1682.50061,1512.176636,1.157394,0.981901,0.970648,0.897074,0.897371,0.998447,0.0,6.94444e-08,8.46163e-11,3.75771e-11,1.31682e-10,1.31682e-10,1.31682e-10,1238.723633,1.218858,1.017e-07
c-73,1279274,169422,169422,1,r,4.468673,0,7.550814,2,39937,553658,725616,43.279,1088905,190369,85.119,1136921,142353,88.872,1265.879028,1249.65686,1362.854736,1335.831909,1238.290405,1251.806152,1267.342285,1.012981,0.928844,0.947633,1.02228,1.011242,0.998845,0.0,4.44846e-08,1.20524e-10,4.85873e-10,4.41919e-08,4.41919e-08,4.41919e-08,1177.751587,1.074827,5.74097e-08
rajat21,1893370,411676,411676,0,r,0.321819,0,4.599175,1,118689,1550464,342906,81.889,1108520,784850,58.547000000000004,459297,1434073,24.258,4687.515625,4260.10498,4773.981445,4847.32373,4751.965332,4764.240723,4900.211914,1.100329,0.981888,0.967032,0.986437,0.983896,0.956594,0.0,3.18445e-08,1.22772e-10,3.19249e-11,2.9761e-09,2.9761e-09,2.9761e-09,4119.0625,1.138005,3.73909e-07
dc2,766396,116835,116835,0,r,0.346345,0,6.559644,1,114190,496018,270378,64.72099999999999,456745,309651,59.596000000000004,222600,543796,29.044999999999998,3912.603271,3653.684326,4025.111572,4087.88501,3771.810059,3809.888916,4125.007324,1.070865,0.972048,0.957122,1.037328,1.02696,0.948508,0.0,1.43664e-08,1.38415e-10,1.67832e-11,8.608e-12,8.608e-12,8.608e-12,3482.986816,1.123347,3.61873e-06
rajat29,4866270,643994,643994,0,r,0.002731,0,7.55639,1,454521,4828507,37763,99.224,4810283,55987,98.849,4782142,84128,98.271,16697.117188,16238.050781,16824.044922,16745.404297,16059.524414,16329.911133,16483.244141,1.028271,0.992456,0.997116,1.039702,1.022487,1.012975,0.0,3.62051e-08,1.883e-10,1.15235e-12,2.41299e-08,2.41299e-08,2.41299e-08,16040.262695,1.04095,3.03156e-08
rajat18,485143,94294,94294,0,r,0.009752,0,5.145004,1,28747,472928,12215,97.482,442619,42524,91.235,411045,74098,84.727,898.901428,598.081238,694.054443,748.004517,611.242004,622.555298,862.585999,1.502975,1.295145,1.201733,1.470615,1.44389,1.042101,0.0,4.99482e-08,1.90734e-10,5.22556e-12,4.94033e-08,4.94033e-08,4.94033e-08,562.974426,1.5967,5.4455e-08
bloweybl,120000,30003,30003,1,r,0.083493,0,3.9996,1,10001,40006,79994,33.338,40002,79998,33.335,20001,99999,16.667,391.014984,399.992004,388.141571,387.928162,398.094727,399.025391,399.108734,0.977557,1.007403,1.007957,0.982216,0.979925,0.97972,0.0,2.72952e-08,2.46182e-10,2.36103e-10,9.9407e-17,9.9407e-17,9.9407e-17,374.268372,1.044745,1.18266e-07
trans5,766396,116835,116835,0,r,0.138055,0,6.559644,1,114190,704180,62216,91.88199999999999,678630,87766,88.548,331091,435305,43.201,3916.061035,3656.67749,3970.87085,3980.791016,3765.501221,3814.793457,4107.828125,1.070934,0.986197,0.983739,1.039984,1.026546,0.953317,0.0,5.26808e-08,2.60434e-10,2.78484e-11,1.76462e-09,1.76462e-09,1.76462e-09,3486.935059,1.123067,5.11364e-07
mult_dcop_01,193276,25187,25187,0,r,0.000275,0,7.673641,1,22767,192748,528,99.727,192573,703,99.636,193276,0,100.0,462.8685,477.122589,479.615997,480.074036,473.829468,478.685883,476.710175,0.970125,0.965081,0.964161,0.976867,0.966957,0.970964,0.0,2.5877e-08,3.29063e-10,2.61428e-11,2.5877e-08,2.5877e-08,2.5877e-08,442.872681,1.04515,3.85615e-08
rajat16,641159,94294,94294,0,r,0.007545,0,6.799574,1,28755,628939,12220,98.09400000000001,563582,77577,87.901,470212,170947,73.33800000000001,925.218567,892.816895,929.489014,956.205078,1016.113464,1012.300598,1028.211182,1.036292,0.995406,0.967594,0.910547,0.913976,0.899833,0.0,2.94044e-08,3.86988e-10,1.82084e-11,2.33333e-08,2.33333e-08,2.33333e-08,573.02002,1.614636,4.00129e-08
mult_dcop_03,193216,25187,25187,0,r,0.000446,0,7.671259,1,22767,192621,595,99.69200000000001,148551,44665,76.883,74784,118432,38.705,463.729095,475.703125,480.843781,474.064148,475.05365,474.235992,474.411469,0.974829,0.964407,0.978199,0.976162,0.977845,0.977483,0.0,3.23892e-08,4.63681e-10,4.81043e-11,1.27465e-08,1.27465e-08,1.27465e-08,442.617004,1.047698,4.78601e-08
rajat17,641159,94294,94294,0,r,0.007379,0,6.799574,1,28755,628944,12215,98.095,590267,50892,92.062,548938,92221,85.617,925.668884,892.858826,929.826599,957.408386,896.142151,895.792664,924.63739,1.036747,0.995529,0.966849,1.032949,1.033352,1.001116,0.0,1.96212e-08,5.22416e-10,5.84912e-12,1.40341e-08,1.40341e-08,1.40341e-08,574.22168,1.612041,6.11689e-08
shermanACb,145149,18510,18510,0,r,0.025037,0,7.841653,1,10405,130134,15015,89.655,120809,24340,83.231,88809,56340,61.185,207.873413,208.544708,213.07341,214.622116,208.91478,210.507065,212.249786,0.996781,0.975595,0.968555,0.995015,0.987489,0.979381,0.0,1.89961e-08,5.2885e-10,3.02967e-11,9.23005e-10,9.23005e-10,9.23005e-10,195.693695,1.062239,6.53432e-08
SiO2,11283503,155331,155331,1,r,0.31934,0,72.641668,15,2749,9327290,1956213,82.663,8457982,2825521,74.959,5739227,5544276,50.864,373.175293,289.887238,326.05011,329.901855,328.343567,326.509583,329.915405,1.287312,1.144534,1.131171,1.136539,1.142923,1.131124,0.0,4.1139e-08,5.85997e-10,8.3266e-11,5.35148e-09,5.35148e-09,5.35148e-09,278.230011,1.341247,7.07445e-08
matrix_9,2121550,103430,103430,0,r,0.000269,0,20.51194,12,4057,2116140,5410,99.74499999999999,2033063,88487,95.829,1785419,336131,84.15599999999999,155.619324,142.15065,152.143784,162.418823,137.924606,139.682816,153.988098,1.094749,1.022844,0.958136,1.128293,1.114091,1.010593,0.0,2.55239e-08,1.18661e-09,2.83312e-11,1.97283e-08,1.97283e-08,1.97283e-08,131.46727,1.183712,3.11838e-08
3D_51448_3D,1056610,51448,51448,0,r,0.000986,0,20.537436,12,5671,1047942,8668,99.18,1031376,25234,97.612,950222,106388,89.93100000000001,116.245506,102.190079,111.493217,115.478653,106.809341,104.437759,111.605759,1.137542,1.042624,1.006641,1.088346,1.11306,1.041573,0.0,1.77338e-08,1.69699e-09,6.49155e-12,3.82907e-09,3.82907e-09,3.82907e-09,96.862206,1.200112,1.65778e-08
ibm_matrix_2,1056610,51448,51448,0,r,0.000985,0,20.537436,12,5671,1047942,8668,99.18,1031540,25070,97.627,950759,105851,89.982,116.233215,102.354942,111.418655,113.895645,105.469955,105.269249,111.587326,1.13559,1.043211,1.020524,1.10205,1.104152,1.041635,0.0,2.62502e-08,2.14169e-09,7.82606e-12,4.6837e-09,4.6837e-09,4.6837e-09,97.008636,1.198174,1.90958e-08
webbase-1M,3105536,1000005,1000005,0,r,0.032201,0,3.10552,1,4700,2186137,919399,70.395,1570884,1534652,50.583,2109088,996448,67.914,489.798645,457.284607,495.699646,496.41449,501.485565,502.970367,494.075897,1.071102,0.988096,0.986673,0.976695,0.973812,0.991343,0.0,2.68699e-08,4.17015e-09,7.70241e-10,2.40596e-08,2.40596e-08,2.40596e-08,432.253937,1.133127,4.11266e-08
language,1216334,399130,399130,0,r,0.066169,0,3.047463,1,11555,470668,745666,38.696000000000005,341562,874772,28.081,295453,920881,24.29,950.9151,885.22345,982.478088,991.034607,957.953003,960.114685,975.124451,1.074209,0.967874,0.959518,0.992653,0.990418,0.975173,0.0,2.75062e-08,7.98024e-09,2.08903e-10,7.99226e-09,7.99226e-09,7.99226e-09,839.068665,1.133298,7.08989e-08
memchip,14810202,2707524,2707524,0,r,0.007183,0,5.470017,2,27,14680506,129696,99.124,9130261,5679941,61.648,3370490,11439712,22.758,853.491699,709.998596,768.24408,1001.996033,855.962646,854.579224,1016.892395,1.202103,1.110964,0.851791,0.997113,0.998727,0.839314,0.0,3.7416e-08,1.09746e-08,9.41806e-11,2.76966e-08,2.76966e-08,2.76966e-08,661.047302,1.29112,5.66233e-08
stomach,3021648,213360,213360,0,r,0.007154,0,14.162205,7,19,2894092,127556,95.779,2146697,874951,71.044,813542,2208106,26.924,154.200058,124.482559,154.672455,152.809311,146.785278,146.594818,149.706757,1.238728,0.996946,1.009101,1.050514,1.051879,1.030014,0.0,4.97455e-08,1.6522e-08,3.33187e-10,2.6819e-08,2.6819e-08,2.6819e-08,114.372604,1.348225,7.22251e-08
gsm_106857,21758924,589446,589446,1,r,0.00835,0,36.914194,12,106,21472864,286060,98.685,11206671,10552253,51.504000000000005,5505574,16253350,25.302999999999997,1031.591919,767.09375,825.489502,1120.944214,986.595337,983.877625,1034.63623,1.344806,1.249673,0.920288,1.045608,1.048496,0.997058,0.0,4.47405e-08,1.77354e-08,1.73571e-10,1.22379e-11,1.22379e-11,1.22379e-11,715.011047,1.442764,7.87626e-08
largebasis,5560100,440020,440020,0,r,0.011514,0,12.636017,4,14,5040080,520020,90.647,4920020,640080,88.488,1400000,4160100,25.179000000000002,267.116547,222.181381,286.292358,285.627136,254.990341,256.471039,262.93454,1.202245,0.93302,0.935193,1.047556,1.041508,1.015905,0.0,3.99633e-08,1.79713e-08,8.70226e-12,8.47834e-12,8.47834e-12,8.47834e-12,203.599869,1.311968,6.56557e-08
Freescale1,18920347,3428755,3428755,0,r,0.008902,0,5.518139,1,27,18619685,300662,98.411,12278371,6641976,64.895,5290394,13629953,27.961000000000002,1163.138062,948.551697,1014.03363,1337.713013,1135.699951,1147.564087,1361.956909,1.226225,1.147041,0.869497,1.02416,1.013571,0.85402,0.0,4.53385e-08,2.30868e-08,1.22084e-10,1.33128e-08,1.33128e-08,1.33128e-08,879.273987,1.322839,6.07947e-08
t3dh,4352105,79171,79171,1,r,0.00031,0,54.970949,20,81,4351667,438,99.99,3611055,741050,82.973,3219512,1132593,73.976,157.74617,129.623047,134.560318,151.608231,139.310074,137.632767,141.930496,1.216961,1.172308,1.040486,1.132339,1.146138,1.111433,0.0,4.13714e-08,3.68813e-08,6.22477e-11,7.73836e-11,7.73836e-11,7.73836e-11,123.740158,1.274818,7.2795e-08
t3dh_a,4352105,79171,79171,1,r,0.00031,0,54.970949,20,81,4351667,438,99.99,3611055,741050,82.973,3219512,1132593,73.976,157.599747,129.63942,134.653351,151.537247,139.229187,137.605118,141.876221,1.215678,1.170411,1.040007,1.131945,1.145304,1.110826,0.0,4.34763e-08,3.7796e-08,6.20059e-11,7.7569e-11,7.7569e-11,7.7569e-11,123.599869,1.27508,7.22251e-08
stat96v4,491336,3173,63076,0,r,0.012214,0,154.849039,2,41473,490468,868,99.823,120192,371144,24.462,103683,387653,21.102,366.978271,238.418213,242.979172,401.173248,384.801788,359.382019,361.656616,1.539221,1.510328,0.914763,0.953681,1.021137,1.014715,0.0,4.80112e-08,4.3891e-08,4.02395e-10,1.84476e-08,1.84476e-08,1.84476e-08,227.445724,1.613476,2.36443e-07
t3dh_e,4352105,79171,79171,1,r,0.0,0,54.970949,20,81,4352105,0,100.0,818497,3533608,18.807,696124,3655981,15.995000000000001,157.625351,129.642502,134.085632,159.66188,154.244095,154.323975,156.863495,1.215846,1.175557,0.987245,1.021921,1.021393,1.004857,0.0,4.46727e-08,4.46727e-08,1.26013e-10,1.17547e-10,1.17547e-10,1.17547e-10,123.758591,1.273652,7.75435e-08